CHEMICAL_NAME	STUDY_TITLE	ACCESSION_NUMBER	DEPOSITOR_STUDY_NUMBER	ORGANIZATION_NAME	START_DATE	END_DATE	DOSE	DOSE_UNIT	NTP_TOXICOLOGY_TYPE	NTP_TDMS_NUMBER	TIME_IN_STUDY	TIME_IN_STUDY_UNIT	GROUP_NAME	IS_CONTROL_GROUP	TREATMENT_GROUP_TYPE	ROUTE	SUBJECT_NAME	SPECIES_COMMON_NAME	SEX	STRAIN	ALA	ALA_UNIT	ALP	ALP_UNIT	ALPHR	ALPHR_UNIT	AP_CREAT	AP_CREAT_UNIT	ASP_CREAT	ASP_CREAT_UNIT	ASP_HR	ASP_HR_UNIT	AST	AST_UNIT	AVA	AVA_UNIT	BILI	BILI_UNIT	CA	CA_UNIT	CL	CL_UNIT	CREAT	CREAT_UNIT	CREAT_HR	CREAT_HR_UNIT	CRTN_16	CRTN_16_UNIT	CRTN_24	CRTN_24_UNIT	CRTN_48	CRTN_48_UNIT	DECALOL	DECALOL_UNIT	GALAC	GALAC_UNIT	GGT	GGT_UNIT	GGT_CREAT	GGT_CREAT_UNIT	GGT_HR	GGT_HR_UNIT	GLUC	GLUC_UNIT	GLUC_HR	GLUC_HR_UNIT	GLU_CREAT	GLU_CREAT_UNIT	GLU_HR_TIS	GLU_HR_TIS_UNIT	K	K_UNIT	KETONE	KETONE_UNIT	LDH_CREATN	LDH_CREATN_UNIT	MG	MG_UNIT	NA	NA_UNIT	NAG	NAG_UNIT	NAG_CREAT	NAG_CREAT_UNIT	NAG_HR	NAG_HR_UNIT	PH	PH_UNIT	PHOS	PHOS_UNIT	PROTEIN	PROTEIN_UNIT	PRO_CREAT	PRO_CREAT_UNIT	PRO_G_HR	PRO_G_HR_UNIT	PRPB	PRPB_UNIT	PRPB_HR	PRPB_HR_UNIT	RNASE	RNASE_UNIT	SDH	SDH_UNIT	SPGRAV	SPGRAV_UNIT	TCN_LT	TCN_LT_UNIT	TSPROT	TSPROT_UNIT	UBGEN	UBGEN_UNIT	UPRO_CRTN	UPRO_CRTN_UNIT	UREA_CONC	UREA_CONC_UNIT	UREA_HR	UREA_HR_UNIT	URINE_VOL	URINE_VOL_UNIT	UR_BLD	UR_BLD_UNIT	UR_CLAR	UR_CLAR_UNIT	UR_COLOR	UR_COLOR_UNIT	UR_PROT	UR_PROT_UNIT	UR_PROT_HR	UR_PROT_HR_UNIT	UR_VOL_HR	UR_VOL_HR_UNIT
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_05				0144_01	Rat	Male	Fischer 344			138	U/L			157.534	mU/mg	6.849	mU/mg			6	U/L									87.6	mg/dL																			34	mg/dL			0.388	mg/mg													9	U/L	10.274	mU/mg			7																		1.054	ratio							1.724	mg per mg per n													151	mg/dL			0.125	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_05				0145_01	Rat	Male	Fischer 344			127	U/L			171.622	mU/mg	5.405	mU/mg			4	U/L									74	mg/dL																			32	mg/dL			0.432	mg/mg													10.5	U/L	14.189	mU/mg			6.5																		1.05	ratio							0.946	mg per mg per n													70	mg/dL			0.125	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_05				0146_01	Rat	Male	Fischer 344			153	U/L			159.375	mU/mg	5.208	mU/mg			5	U/L									96	mg/dL																			52	mg/dL			0.542	mg/mg													11.7	U/L	12.188	mU/mg			7																		1.058	ratio							1.594	mg per mg per n													153	mg/dL			0.1125	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_05				0147_01	Rat	Male	Fischer 344			225	U/L			191.327	mU/mg	5.952	mU/mg			7	U/L									117.6	mg/dL																			57	mg/dL			0.485	mg/mg													11.4	U/L	9.694	mU/mg			7																		1.06	ratio							0.884	mg per mg per n													104	mg/dL			0.025	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_05				0148_01	Rat	Male	Fischer 344			156	U/L			159.184	mU/mg	7.143	mU/mg			7	U/L									98	mg/dL																			52	mg/dL			0.531	mg/mg													12.5	U/L	12.755	mU/mg			6.5																		1.058	ratio							1.724	mg per mg per n													169	mg/dL			0.1333333333333333333333333333333333	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_05				0149_01	Rat	Male	Fischer 344			177	U/L			162.088	mU/mg	9.158	mU/mg			10	U/L									109.2	mg/dL																			69	mg/dL			0.632	mg/mg													14	U/L	12.821	mU/mg			6.5																		1.068	ratio							0.623	mg per mg per n													68	mg/dL			0.03333333333333333333333333333333333	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_05				0150_01	Rat	Male	Fischer 344			159	U/L			146.14	mU/mg	7.353	mU/mg			8	U/L									108.8	mg/dL																			39	mg/dL			0.358	mg/mg													11.9	U/L	10.938	mU/mg			7																		1.052	ratio							0.735	mg per mg per n													80	mg/dL			0.1666666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0201_01	Rat	Female	Fischer 344			96	U/L			71.217	mU/mg	5.935	mU/mg			8	U/L									134.8	mg/dL																			50	mg/dL			0.371	mg/mg													12.7	U/L	9.421	mU/mg			6.5																		1.136	ratio							0.393	mg per mg per n													53	mg/dL			0.0375	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0202_01	Rat	Female	Fischer 344			153	U/L			110.231	mU/mg	7.205	mU/mg			10	U/L									138.8	mg/dL																			52	mg/dL			0.375	mg/mg													14.6	U/L	10.519	mU/mg			6.5																		1.08	ratio							0.504	mg per mg per n													70	mg/dL			0.09166666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0203_01	Rat	Female	Fischer 344			80	U/L			71.685	mU/mg	3.584	mU/mg			4	U/L									111.6	mg/dL																			35	mg/dL			0.314	mg/mg													12.5	U/L	11.201	mU/mg			7																		1.064	ratio							0.385	mg per mg per n													43	mg/dL			0.1375	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0157_01	Rat	Male	Fischer 344			168	U/L			153.846	mU/mg	5.495	mU/mg			6	U/L									109.2	mg/dL																			35	mg/dL			0.321	mg/mg													13	U/L	11.905	mU/mg			6.5																		1.056	ratio							1.694	mg per mg per n													185	mg/dL			0.1291666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0158_01	Rat	Male	Fischer 344			159	U/L			147.77	mU/mg	9.294	mU/mg			10	U/L									107.6	mg/dL																			42	mg/dL			0.39	mg/mg													11.6	U/L	10.781	mU/mg			6.5																		1.056	ratio							1.58	mg per mg per n													170	mg/dL			0.08333333333333333333333333333333333	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0159_01	Rat	Male	Fischer 344			71	U/L			61.632	mU/mg	6.944	mU/mg			8	U/L									115.2	mg/dL																			40	mg/dL			0.347	mg/mg													8.4	U/L	7.292	mU/mg			9																		1.062	ratio							0.521	mg per mg per n													60	mg/dL			0.1333333333333333333333333333333333	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0160_01	Rat	Male	Fischer 344			202	U/L			151.198	mU/mg	9.731	mU/mg			13	U/L									133.6	mg/dL																			60	mg/dL			0.449	mg/mg													17.7	U/L	13.249	mU/mg			7.5																		1.064	ratio							0.898	mg per mg per n													120	mg/dL			0.0625	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0211_01	Rat	Female	Fischer 344			126	U/L			114.13	mU/mg	9.058	mU/mg			10	U/L									110.4	mg/dL																			38	mg/dL			0.344	mg/mg													12.3	U/L	11.141	mU/mg			8																		1.12	ratio							0.408	mg per mg per n													45	mg/dL			0.025	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0212_01	Rat	Female	Fischer 344			141	U/L			114.448	mU/mg	8.117	mU/mg			10	U/L									123.2	mg/dL																			46	mg/dL			0.373	mg/mg													13.5	U/L	10.958	mU/mg			6.5																		1.08	ratio							0.519	mg per mg per n													64	mg/dL			0.09583333333333333333333333333333333	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0213_01	Rat	Female	Fischer 344			146	U/L			115.142	mU/mg	3.943	mU/mg			5	U/L									126.8	mg/dL																			40	mg/dL			0.315	mg/mg													11.7	U/L	9.227	mU/mg			6.5																		1.072	ratio							0.426	mg per mg per n													54	mg/dL			0.04166666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0214_01	Rat	Female	Fischer 344			125	U/L			108.885	mU/mg	5.226	mU/mg			6	U/L									114.8	mg/dL																			40	mg/dL			0.348	mg/mg													13.2	U/L	11.498	mU/mg			6																		1.068	ratio							0.47	mg per mg per n													54	mg/dL			0.04583333333333333333333333333333333	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0215_01	Rat	Female	Fischer 344																																																																																																																
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0216_01	Rat	Female	Fischer 344			88	U/L			90.909	mU/mg	19.628	mU/mg			19	U/L									96.8	mg/dL																			36	mg/dL			0.372	mg/mg													9	U/L	9.298	mU/mg			8																		1.072	ratio							0.341	mg per mg per n													33	mg/dL			0.075	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0217_01	Rat	Female	Fischer 344			85	U/L			101.675	mU/mg	9.569	mU/mg			8	U/L									83.6	mg/dL																			32	mg/dL			0.383	mg/mg													9.3	U/L	11.124	mU/mg			8.5																		1.064	ratio							0.383	mg per mg per n													32	mg/dL			0.0625	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0218_01	Rat	Female	Fischer 344			84	U/L			75	mU/mg	6.25	mU/mg			7	U/L									112	mg/dL																			54	mg/dL			0.482	mg/mg													14.2	U/L	12.679	mU/mg			6.5																		1.088	ratio							0.464	mg per mg per n													52	mg/dL			0.0625	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_08				0219_01	Rat	Female	Fischer 344			144	U/L			109.091	mU/mg	8.333	mU/mg			11	U/L									132	mg/dL																			50	mg/dL			0.379	mg/mg													10.9	U/L	8.258	mU/mg			8																		1.08	ratio							0.508	mg per mg per n													67	mg/dL			0.02916666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0204_01	Rat	Female	Fischer 344			99	U/L			87.148	mU/mg	4.401	mU/mg			5	U/L									113.6	mg/dL																			53	mg/dL			0.467	mg/mg													13	U/L	11.444	mU/mg			7																		1.072	ratio							0.581	mg per mg per n													66	mg/dL			0.09166666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0205_01	Rat	Female	Fischer 344			53	U/L			76.59	mU/mg	5.78	mU/mg			4	U/L									69.2	mg/dL																			23	mg/dL			0.332	mg/mg													7.4	U/L	10.694	mU/mg			7.5																		1.044	ratio							0.303	mg per mg per n													21	mg/dL			0.1333333333333333333333333333333333	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0206_01	Rat	Female	Fischer 344																																																																																																																
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0207_01	Rat	Female	Fischer 344			149	U/L			136.949	mU/mg	8.272	mU/mg			9	U/L									108.8	mg/dL																			49	mg/dL			0.45	mg/mg													12.7	U/L	11.673	mU/mg			7																		1.088	ratio							0.506	mg per mg per n													55	mg/dL			0.05416666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0208_01	Rat	Female	Fischer 344			149	U/L			119.01	mU/mg	7.987	mU/mg			10	U/L									125.2	mg/dL																			41	mg/dL			0.327	mg/mg													13.4	U/L	10.703	mU/mg			7.5																		1.08	ratio							0.519	mg per mg per n													65	mg/dL			0.06666666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0209_01	Rat	Female	Fischer 344			135	U/L			93.49	mU/mg	5.54	mU/mg			8	U/L									144.4	mg/dL																			62	mg/dL			0.429	mg/mg													15.8	U/L	10.942	mU/mg			6.5																		1.088	ratio							0.54	mg per mg per n													78	mg/dL			0.02916666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			125	mg/L		2011401.ss	17	day	C20114_2011401_06				0210_01	Rat	Female	Fischer 344																																																																																																																
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0151_01	Rat	Male	Fischer 344			165	U/L			188.356	mU/mg	6.849	mU/mg			6	U/L									87.6	mg/dL																			31	mg/dL			0.354	mg/mg													10.2	U/L	11.644	mU/mg			6.5																		1.051	ratio							1.918	mg per mg per n													168	mg/dL			0.1666666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0152_01	Rat	Male	Fischer 344			187	U/L			212.5	mU/mg	5.682	mU/mg			5	U/L									88	mg/dL																			34	mg/dL			0.386	mg/mg													13.5	U/L	15.341	mU/mg			7																		1.05	ratio							1.75	mg per mg per n													154	mg/dL			0.1541666666666666666666666666666667	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0153_01	Rat	Male	Fischer 344			107	U/L			118.889	mU/mg	8.889	mU/mg			8	U/L									90	mg/dL																			39	mg/dL			0.433	mg/mg													10.3	U/L	11.444	mU/mg			7																		1.056	ratio							1.733	mg per mg per n													156	mg/dL			0.1875	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0154_01	Rat	Male	Fischer 344			162	U/L			140.138	mU/mg	7.785	mU/mg			9	U/L									115.6	mg/dL																			45	mg/dL			0.389	mg/mg													11.6	U/L	10.035	mU/mg			7																		1.062	ratio							0.666	mg per mg per n													77	mg/dL			0.1	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0155_01	Rat	Male	Fischer 344			202	U/L			212.185	mU/mg	7.353	mU/mg			7	U/L									95.2	mg/dL																			57	mg/dL			0.599	mg/mg													11.9	U/L	12.5	mU/mg			7																		1.062	ratio							1.481	mg per mg per n													141	mg/dL			0.1	mL/hr
Sodium Dichromate Dihydrate (VI)	3-Month Evaluation of the Toxicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	002-02819-0002-0000-4		NTP			250	mg/L		2011401.ss	17	day	C20114_2011401_07				0156_01	Rat	Male	Fischer 344			123	U/L			124.494	mU/mg	8.097	mU/mg			8	U/L									98.8	mg/dL																			44	mg/dL			0.445	mg/mg													12.8	U/L	12.955	mU/mg			6.5																		1.06	ratio							1.478	mg per mg per n													146	mg/dL			0.1166666666666666666666666666666667	mL/hr
