dose	time_in_study	accession_number	depositor_study_number	organization_name	start_date	end_date	dose_unit	ntp_toxicology_type	ntp_tdms_number	time_in_study_unit	group_name	treatment_group_type	route	subject_name	species_common_name	sex	strain	ur_bld	ur_color	cyto_rep	chemical_name	amino	study_title	ala	ala_unit	alphr	alphr_unit	ap_creat	ap_creat_unit	asp_creat	asp_creat_unit	ast	ast_unit	ava	ava_unit	bili	bili_unit	ca	ca_unit	cl	cl_unit	creat	creat_unit	creat_hr	creat_hr_unit	crtn_24	crtn_24_unit	crtn_48	crtn_48_unit	galac	galac_unit	ggt	ggt_unit	ggt_hr	ggt_hr_unit	gluc	gluc_unit	gluc_hr	gluc_hr_unit	glu_hr_tis	glu_hr_tis_unit	k	k_unit	ketone	ketone_unit	ldh_creatn	ldh_creatn_unit	mg	mg_unit	na	na_unit	nag_creat	nag_creat_unit	nag_hr	nag_hr_unit	ph	ph_unit	phos	phos_unit	protein	protein_unit	pro_g_hr	pro_g_hr_unit	prpb	prpb_unit	sdh	sdh_unit	spgrav	spgrav_unit	tcn_lt	tcn_lt_unit	tsprot	tsprot_unit	ubgen	ubgen_unit	upro_crtn	upro_crtn_unit	urea_conc	urea_conc_unit	urea_hr	urea_hr_unit	urine_vol	urine_vol_unit	ur_prot	ur_prot_unit	ur_prot_hr	ur_prot_hr_unit	ur_vol_hr	ur_vol_hr_unit	updated_at
2000.000000000000000	9	002-02819-0002-0000-4	\N	NTP	2001	\N	mg/kg	\N	9000405.fixtime	hour	C62271_0520203_05	\N	\N	0409_01	Rat	Female	F344	1	dark yellow	cytorep_image.jpeg	Tetrachlorophthalic Anhydride	\N	3-Month Evaluation of the Toxicity (C97008) of Propargyl Alcohol (107-19-7) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	16.1621	mU/hr	\N	\N	562.9207	mU/mg	\N	\N	0	\N	0	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1333.7814	U/L	84.3945	mU/hr	90.5927	mg/dL	\N	\N	0	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	2.0064	mg/hr	0	\N	0	\N	0	\N	\N	\N	2.1685	umol/L	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	629.1584	mg/dL	0.1416	mg/hr	\N	\N	2021-06-13 03:01:52.589214
7.500000000000000	90	002-00001-0011-000-5	NTP002	NTP	2001	\N	mg/kg	\N	0513605.ss	week	C93026_9302605_02	\N	\N	LM609_97_02_M	Mouse	Male	Fischer 344	2	amber	cytorep_domcument.pdf	Chloroprene	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62191B) of Cupric Sulfate (7758-99-8) in F344 Rats Exposed via Dosed Feed. NTP Special Study	11.9459	umol/L	\N	\N	\N	\N	\N	\N	522.0352	U/L	\N	\N	\N	\N	0	\N	0	\N	297.3253	mg/dL	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	20.5076	mg/dL	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	0.9936	mU/mg	4.2987	mg/hr	\N	\N	0	\N	0	\N	\N	\N	3.9884	umol/L	7.2887	U/L	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2020-02-06 19:31:38.333214
330.000000000000000	22	002-02156-0002-0000-8	NTP002	NTP	2001	\N	mg/m3	\N	0520106.ss	day	C93026_9302605_02	\N	\N	0148_01	Rat	Male	Fischer 344	neg.	dark yellow	cytorep_domcument.pdf	Styrene-Acrylonitrile Trimer	\N	3-Month Evaluation of the Toxicity (C54853B) of Ethylene Glycol Monoethyl Ether (EGMEE) (110-80-5) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	16.8453	mU/hr	8653.6487	mU/mg	\N	\N	\N	\N	0	\N	0	mg/dL	\N	\N	0	\N	\N	\N	0.3084	uM/hour	244.1107	mg/hr	\N	\N	0	\N	1670.7712	U/L	\N	\N	38.9232	mg/dL	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	11.5248	mg/hr	0	\N	\N	\N	0	\N	\N	\N	1.5073	umol/L	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	5.7186	mg/hr	0	\N	\N	\N	0.052	mg/hr	\N	\N	2017-08-04 12:20:03.821214
62.500000000000000	79	002-02819-0003-0000-5	NTP002	NTP	\N	\N	%	\N	\N	hour	C61427_6142703_10	\N	\N	0710_01	Mouse	Female	B6C3F1	2	\N	\N	trans-Cinnamaldehyde	amino_acid_interpretation.txt	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	2.163	mU/hr	\N	\N	14.3176	mU/mg	\N	\N	0	\N	0	mg/dL	\N	\N	\N	\N	106.0991	mg/dL	\N	\N	196.6129	mg/hr	\N	\N	\N	\N	\N	\N	91.894	mU/hr	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	151.4425	mU/mg	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	3.9874	U/L	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	574.9985	mg/dL	\N	\N	\N	\N	2021-02-13 00:02:02.006814
0.120000000000000	2	002-02281-0004-0000-9	NTP002	NTP	2001	\N	mg/kg	\N	8800601.fixtime	hour	C88006B_8800601_03	\N	\N	0587_98_02_F	Mouse	Female	B6C3F1	2	\N	\N	No stressor	\N	3-Month Evaluation of the Toxicity (C61949) of 1,2,4,5-Tetrachlorobenzene (95-94-3) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	7.0553	mU/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0.0439	uM/hour	\N	\N	\N	\N	0	\N	\N	\N	68.4315	mU/hr	\N	\N	0.0025	mg/hr	0	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	204.2499	mU/mg	10.6796	mg/hr	0	\N	0	\N	0	\N	\N	\N	\N	\N	2.2848	U/L	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	6.7796	mg/hr	0	\N	579.1334	mg/dL	\N	\N	12.8306	mL/hr	2021-02-12 00:47:14.102814
3.000000000000000	26	002-02833-0002-0000-0	\N	NTP	2001	\N	ppm	\N	2011498.ss	day	C61427_6142703_11	\N	\N	0524_98	Mouse	Male	F344	1	dark yellow	cytorep_image.jpeg	Propylene Glycol mono-butyl Ether	\N	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	6.4474	mU/hr	\N	\N	768.6596	mU/mg	288.6241	U/L	0	\N	0	mg/dL	\N	\N	\N	\N	262.7095	mg/dL	\N	\N	25.5475	mg/hr	118.6225	mg/hr	\N	\N	636.4876	U/L	89.1084	mU/hr	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	8.8558	mg/hr	0	\N	\N	\N	0	\N	\N	\N	3.8525	umol/L	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	6.1642	mg/hr	0	\N	251.6686	mg/dL	\N	\N	9.2985	mL/hr	2017-06-05 03:43:05.702814
7.500000000000000	80	002-02832-0002-0000-9	\N	NTP	2001	\N	mg/L	\N	0515905.ss	hour	C50522_0513605_01	\N	\N	0109_01	Rat	Female	B6C3F1	negative	clear	cytorep_domcument.pdf	Chromium Picolinate Monohydrate	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C04308) of Sodium Selenite (10102-18-8) in F344 Rats Exposed via Dosed Water. NTP Special Study	15.8093	umol/L	6.4652	mU/hr	1257.5674	mU/mg	610.4277	mU/mg	244.1837	U/L	0	\N	\N	\N	\N	\N	\N	\N	227.4511	mg/dL	\N	\N	310.4358	mg/hr	\N	\N	0	\N	407.971	U/L	\N	\N	\N	\N	0.0269	mg/hr	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	79.7281	mU/mg	12.6054	mg/hr	\N	\N	\N	\N	\N	\N	0	\N	0.6379	umol/L	0.4655	U/L	\N	\N	0	\N	\N	\N	0	\N	0	\N	1566.4457	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	2018-04-12 00:38:44.429214
1250.000000000000000	11	002-02196-0007-0000-7	NTP002	NTP	2001	\N	mg/L	\N	8803601.ss	hour	C54853B_0519803_04	\N	\N	0490_99	Mouse	Female	F344	0	brown	cytorep_domcument.pdf	1,2,4,5-Tetrachlorobenzene	\N	3-Month Evaluation of the Toxicity (C93025) of Tetralin (119-64-2) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	20.061	umol/L	16.3579	mU/hr	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	200.8842	mg/dL	0.2369	uM/hour	\N	\N	\N	\N	0	\N	\N	\N	89.6355	mU/hr	103.6299	mg/dL	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	3.9481	mg/hr	0	\N	\N	\N	0	\N	0	\N	5.8051	umol/L	0.9183	U/L	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	71.107	mg/dL	\N	\N	\N	\N	2020-05-13 00:31:00.029214
275.000000000000000	19	002-02841-0005-0000-2	NTP002	NTP	2001	\N	%	\N	9700803.fixtime	day	C62191B_0520605_03	\N	\N	0664_97_04_M	Mouse	Male	Fischer 344	1+	\N	\N	tert-Butyl Alcohol	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	14.459	umol/L	\N	\N	\N	\N	136.5847	mU/mg	435.0796	U/L	0	\N	0	mg/dL	\N	\N	0	\N	195.0751	mg/dL	0.0524	uM/hour	\N	\N	\N	\N	0	\N	2016.5929	U/L	8.1051	mU/hr	64.5175	mg/dL	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	46.9037	mU/mg	5.2013	mg/hr	\N	\N	0	\N	0	\N	\N	\N	0.0608	umol/L	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	1132.6968	mg/dL	\N	\N	\N	\N	551.2991	mg/dL	\N	\N	\N	\N	2019-03-19 04:53:07.075614
60.000000000000000	12	002-01304-0005-0000-5	NTP002	NTP	2001	\N	ppm	\N	0513605.ss	week	C02551_0521303_02	\N	\N	0451_05	Mouse	Male	B6C3F1	2+	amber	cytorep_image.jpeg	alpha-Methylstyrene	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62113) of Sodium Selenate (13410-01-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	10.3462	umol/L	16.6616	mU/hr	3834.4967	mU/mg	576.6634	mU/mg	\N	\N	0	\N	0	mg/dL	0	\N	0	\N	\N	\N	0.0778	uM/hour	152.2956	mg/hr	12.6817	mg/hr	\N	\N	3585.9296	U/L	\N	\N	47.8948	mg/dL	0.0144	mg/hr	\N	\N	0	\N	0	\N	0	\N	0	\N	0	\N	128.1304	mU/mg	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	0	\N	1704.5672	mg/dL	\N	\N	0	\N	208.8477	mg/dL	\N	\N	0.3953	mL/hr	2019-01-15 02:18:01.709214
8.000000000000000	24	002-01965-0004-0000-7	\N	NTP	2001	\N	%	\N	9302505.fixtime	month	C50522_0000003_01	\N	\N	0040_03	Mouse	Male	F344	1+	brown	\N	Indium Phosphide	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C20114) of Sodium Dichromate Dihydrate (VI) (7789-12-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	25.085	umol/L	11.0368	mU/hr	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	95.1594	mg/hr	\N	\N	\N	\N	3971.704	U/L	53.9613	mU/hr	84.4032	mg/dL	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	2.3411	mg/hr	0	\N	\N	\N	\N	\N	0	\N	1.8343	umol/L	7.9203	U/L	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	311.1738	mg/dL	0.7695	mg/hr	\N	\N	2017-09-26 20:19:13.248414
135.000000000000000	5	002-01884-0001-0000-4	NTP002	NTP	2001	\N	mg/m3	\N	0520105.ss	hour	C62077_0519703_05	\N	\N	0504_03	Rat	Female	B6C3F1	2+	brown	cytorep_domcument.pdf	Vanadium Pentoxide	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C88036) of Anthraquinone (84-65-1) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	4.8469	mU/hr	\N	\N	\N	\N	106.0751	U/L	0	\N	\N	\N	0	\N	0	\N	161.1455	mg/dL	0.1936	uM/hour	38.1517	mg/hr	58.2886	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	0.0824	mg/hr	0	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	3.5975	U/L	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0.5262	mg/hr	5.394	mL/hr	2019-07-17 11:53:16.694814
1600.000000000000000	88	002-03121-0001-0000-0	\N	NTP	2001	\N	mg/m3	\N	0519803.ss	day	C02551_0521303_03	\N	\N	0002_FR218	Rat	Male	Fischer 344	2	red	cytorep_image.jpeg	tert-Butyl Alcohol	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C88036) of Anthraquinone (84-65-1) in F344 Rats Exposed via Dosed Feed. NTP Special Study	\N	\N	18.6536	mU/hr	13020.7372	mU/mg	192.1684	mU/mg	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	423.139	mg/hr	\N	\N	\N	\N	25.7349	mU/hr	\N	\N	0.08	mg/hr	\N	\N	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	5.4156	umol/L	0.2838	U/L	\N	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	152.5836	mg/dL	\N	\N	\N	\N	2017-02-05 00:47:08.486814
550.000000000000000	90	002-01872-0001-0000-1	\N	NTP	2001	\N	mg/kg	\N	0519903.ss	hour	C88045_8804503_01	\N	\N	0006_MR03	Rat	Female	B6C3F1	3	clear	cytorep_image.jpeg	Butanal Oxime	amino_acid_interpret.doc	Evaluation of the Chronic Toxicity and Carcinogenicity (C56111B) of trans-Cinnamaldehyde (14371-10-9) in F344 Rats Exposed via Microcapsules in Feed. NTP Special Study	\N	\N	5.1741	mU/hr	11244.0898	mU/mg	0.5277	mU/mg	183.5839	U/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	439.0523	mg/hr	\N	\N	\N	\N	50.7582	mU/hr	3.5447	mg/dL	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	2.3564	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	412.3415	mg/dL	\N	\N	\N	\N	384.3559	mg/dL	0.3104	mg/hr	5.8561	mL/hr	2018-11-15 22:39:03.120414
50.000000000000000	14	002-01872-0004-0000-4	\N	NTP	\N	\N	mg/L	\N	2011497.ss	week	C62124B_0515905_16	\N	\N	0105_04	Mouse	Female	F344	negativ	dark yellow	cytorep_domcument.pdf	Sodium Selenite	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C62113) of Sodium Selenate (13410-01-0) in F344 Rats Exposed via Dosed Water. NTP Special Study	12.1232	umol/L	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	111.8468	mg/dL	\N	\N	\N	\N	318.7999	mg/hr	\N	\N	581.1033	U/L	\N	\N	\N	\N	0.019	mg/hr	\N	\N	0	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	4.6999	umol/L	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	5.7907	mg/hr	\N	\N	588.6365	mg/dL	0.3792	mg/hr	1.841	mL/hr	2017-06-28 01:53:30.835614
3.750000000000000	15	002-02819-0004-0000-6	\N	NTP	2001	\N	mg/L	\N	0516403.ss	hour	C88006B_8800601_04	\N	\N	0200_03	Rat	Female	Fischer 344	3+	clear	\N	Cupric Sulfate	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C62135) of Ethylene Glycol Monomethyl Ether (EGMME) (109-86-4) in F344 Rats Exposed via Dosed Water. NTP Special Study	\N	\N	15.382	mU/hr	\N	\N	81.4606	mU/mg	241.2135	U/L	0	\N	\N	\N	0	\N	\N	\N	122.2947	mg/dL	0.1916	uM/hour	\N	\N	\N	\N	\N	\N	\N	\N	47.7289	mU/hr	37.9944	mg/dL	0.0373	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	4.9974	U/L	\N	\N	0	\N	\N	\N	0	\N	\N	\N	1838.0041	mg/dL	5.2584	mg/hr	\N	\N	7.396	mg/dL	\N	\N	8.5673	mL/hr	2019-07-11 10:20:32.966814
5.000000000000000	81	002-01658-0002-0000-4	\N	NTP	2001	\N	mg/m3	\N	8812401.ss	day	C56224C_0520105_02	\N	\N	0002_MM312	Rat	Female	Fischer 344	\N	amber	cytorep_image.jpeg	Gallium Oxide	\N	3-Month Evaluation of the Toxicity (C93025) of Tetralin (119-64-2) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	10.4335	umol/L	14.7222	mU/hr	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0.2646	uM/hour	137.8994	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	159.1423	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0.3689	umol/L	1.8357	U/L	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	5.8791	mg/hr	\N	\N	69.1889	mg/dL	\N	\N	\N	\N	2019-09-07 13:23:23.434014
80.000000000000000	12	002-01884-0001-0000-4	NTP002	NTP	\N	\N	mg/m3	\N	0520105.ss	day	C62077_0519703_01	\N	\N	0819_05	Mouse	Male	B6C3F1	negativ	brown	cytorep_domcument.pdf	Furfuryl Alcohol	\N	3-Month Evaluation of the Toxicity (C93025) of Tetralin (119-64-2) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	13.5184	umol/L	18.6938	mU/hr	2397.3051	mU/mg	\N	\N	92.879	U/L	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	3376.0845	U/L	15.9624	mU/hr	\N	\N	0.0544	mg/hr	0	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	31.1201	mU/mg	10.8425	mg/hr	\N	\N	0	\N	0	\N	\N	\N	0.4635	umol/L	5.1389	U/L	\N	\N	\N	\N	0	\N	0	\N	\N	\N	1411.5559	mg/dL	5.0864	mg/hr	\N	\N	305.7438	mg/dL	0.1153	mg/hr	1.3775	mL/hr	2018-05-01 15:14:07.075614
500.000000000000000	18	002-02890-0003-0000-4	NTP002	NTP	2001	\N	mg/L	\N	9902799.ss	hour	C88036_8803601_03	\N	\N	0506_01	Rat	Male	Fischer 344	3+	light yellow	\N	tert-Butyl Alcohol	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C02551) of Cadmium Oxide (1306-19-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.2273	uM/hour	\N	\N	\N	\N	\N	\N	3206.3221	U/L	\N	\N	27.1402	mg/dL	0.0072	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	\N	\N	3.1671	U/L	\N	\N	0	\N	\N	\N	0	\N	\N	\N	542.9486	mg/dL	\N	\N	\N	\N	\N	\N	0.5193	mg/hr	8.1755	mL/hr	2021-09-04 01:58:34.704414
3750.000000000000000	90	002-02748-0005-0000-8	\N	NTP	\N	\N	mg/m3	\N	5611103.ss	week	C93025_9302505_02	\N	\N	0142_05	Mouse	Male	Fischer 344	negative	clear	\N	Sodium Cyanide	\N	3-Month Evaluation of the Toxicity (C88036) of Anthraquinone (84-65-1) in F344 Rats Exposed via Dosed Feed. NTP Special Study	6.7031	umol/L	6.0885	mU/hr	\N	\N	506.0109	mU/mg	455.3863	U/L	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	1721.7681	U/L	\N	\N	\N	\N	0.0554	mg/hr	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	10.564	mg/hr	\N	\N	\N	\N	0	\N	0	\N	1.8373	umol/L	0.3621	U/L	0	\N	0	\N	\N	\N	0	\N	\N	\N	\N	\N	6.424	mg/hr	\N	\N	59.1528	mg/dL	0.418	mg/hr	8.7789	mL/hr	2019-06-05 01:19:38.621214
0.000000000000000	2	002-00001-0011-000-5	NTP002	NTP	2001	\N	mg/m3	\N	0520105.ss	day	C61427_6142703_12	\N	\N	0266_01	Rat	Female	B6C3F1	negativ	dark yellow	\N	Butanal Oxime	\N	2-Week Evaluation of the Toxicity (C50522) of Chloroprene (126-99-8) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	7.7107	mU/hr	6707.1534	mU/mg	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	38.944	mg/dL	\N	\N	\N	\N	317.2249	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	\N	\N	49.1292	mU/mg	7.7726	mg/hr	0	\N	\N	\N	\N	\N	0	\N	5.8105	umol/L	\N	\N	\N	\N	0	\N	0	\N	\N	\N	\N	\N	\N	\N	5.3611	mg/hr	0	\N	\N	\N	0.1455	mg/hr	\N	\N	2021-11-21 07:49:02.390814
330.000000000000000	11	002-02200-0001-0000-7	NTP002	NTP	2001	\N	%	\N	2011498.ss	hour	C62271_0520203_03	\N	\N	0213_05	Mouse	Male	B6C3F1	3+	amber	cytorep_domcument.pdf	Propargyl Alcohol	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C55367C) of tert-Butyl Alcohol (75-65-0) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	1.5206	mU/hr	\N	\N	657.5803	mU/mg	\N	\N	0	\N	0	mg/dL	0	\N	\N	\N	125.2681	mg/dL	0.3019	uM/hour	210.9289	mg/hr	103.0184	mg/hr	0	\N	\N	\N	\N	\N	0.4812	mg/dL	0.0203	mg/hr	0	\N	0	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	7.0545	mg/hr	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	0	\N	1833.5088	mg/dL	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	2019-01-27 14:12:20.602014
48.000000000000000	21	002-02841-0005-0000-2	\N	NTP	2001	\N	mg/L	\N	0515905.ss	week	C20114_2011498_04	\N	\N	0902_01	Rat	Female	F344	neg.	\N	cytorep_domcument.pdf	tert-Butyl Alcohol	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	6.4534	umol/L	\N	\N	\N	\N	12.0934	mU/mg	86.7231	U/L	0	\N	\N	\N	0	\N	0	\N	\N	\N	0.0703	uM/hour	10.8948	mg/hr	\N	\N	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	108.6788	mU/mg	\N	\N	\N	\N	0	\N	0	\N	\N	\N	4.4843	umol/L	\N	\N	\N	\N	0	\N	0	\N	\N	\N	0	\N	\N	\N	4.881	mg/hr	\N	\N	192.1834	mg/dL	\N	\N	\N	\N	2019-07-23 19:22:43.862814
0.480000000000000	1	002-02819-0004-0000-6	NTP002	NTP	2001	\N	mg/m3	\N	9000405.fixtime	week	C62033_0518004_11	\N	\N	0476_99	Mouse	Female	F344	negativ	clear	\N	Acetaminophen	amino_acid_interpretation.txt	3-Month Evaluation of the Toxicity (C61881) of 2,3-Dichloropropylene (78-88-6) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	0	mg/dL	0	\N	\N	\N	\N	\N	0.3002	uM/hour	111.3954	mg/hr	\N	\N	0	\N	1040.3245	U/L	36.5698	mU/hr	103.9451	mg/dL	0.029	mg/hr	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	36.8093	mU/mg	1.0303	mg/hr	0	\N	\N	\N	0	\N	0	\N	2.6903	umol/L	2.4195	U/L	0	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	\N	\N	0	\N	\N	\N	0.1289	mg/hr	8.312	mL/hr	2021-04-05 02:08:33.197214
0.375000000000000	13	002-02877-0004-0000-0	NTP002	NTP	2001	\N	ppm	\N	8804503.ss	week	C90004_9000405_06	\N	\N	0805_01	Mouse	Male	Fischer 344	\N	dark yellow	cytorep_image.jpeg	Propylene Glycol mono-butyl Ether	amino_acid_interpret.doc	3-Month Evaluation of the Toxicity (C61427) of Vanadium Pentoxide (1314-62-1) in F344 Rats via Whole Body Respiratory Exposure. NTP Special Study	2.5419	umol/L	\N	\N	\N	\N	\N	\N	395.9211	U/L	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0.1501	uM/hour	156.2619	mg/hr	421.4662	mg/hr	0	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	\N	0	\N	\N	\N	0	\N	0	\N	\N	\N	9.4905	mg/hr	\N	\N	0	\N	0	\N	0	\N	4.9513	umol/L	\N	\N	0	\N	0	\N	0	\N	0	\N	0	\N	\N	\N	4.6955	mg/hr	\N	\N	\N	\N	0.0941	mg/hr	0.2166	mL/hr	2021-11-13 21:47:59.462814
